Frame 0
Iteration 40: Reprojection Error: 0.4809, Photometric Error: 0.4978
Iteration 41: Reprojection Error: 0.4841, Photometric Error: 0.5031
Iteration 42: Reprojection Error: 0.4846, Photometric Error: 0.5007
Iteration 43: Reprojection Error: 0.4892, Photometric Error: 0.498
Iteration 44: Reprojection Error: 0.4805, Photometric Error: 0.504
Iteration 45: Reprojection Error: 0.483, Photometric Error: 0.4967
Iteration 46: Reprojection Error: 0.4831, Photometric Error: 0.4977
Iteration 47: Reprojection Error: 0.4882, Photometric Error: 0.5017
Iteration 48: Reprojection Error: 0.4837, Photometric Error: 0.4983
Iteration 49: Reprojection Error: 0.4879, Photometric Error: 0.4972
Iteration 50: Reprojection Error: 0.4838, Photometric Error: 0.5011
Iteration 51: Reprojection Error: 0.4836, Photometric Error: 0.5009
Iteration 52: Reprojection Error: 0.4811, Photometric Error: 0.4968
Iteration 53: Reprojection Error: 0.4868, Photometric Error: 0.5036
Iteration 54: Reprojection Error: 0.4896, Photometric Error: 0.5004
Iteration 55: Reprojection Error: 0.4856, Photometric Error: 0.5023
Iteration 56: Reprojection Error: 0.4818, Photometric Error: 0.5018
Iteration 57: Reprojection Error: 0.4861, Photometric Error: 0.4961
Iteration 58: Reprojection Error: 0.483, Photometric Error: 0.5034
Iteration 59: Reprojection Error: 0.4872, Photometric Error: 0.5008
Iteration 60: Reprojection Error: 0.4801, Photometric Error: 0.501
Iteration 61: Reprojection Error: 0.4847, Photometric Error: 0.5038
Iteration 62: Reprojection Error: 0.4859, Photometric Error: 0.4959
Iteration 63: Reprojection Error: 0.4813, Photometric Error: 0.5023
Iteration 64: Reprojection Error: 0.4891, Photometric Error: 0.5036
Iteration 65: Reprojection Error: 0.4867, Photometric Error: 0.4963
Iteration 66: Reprojection Error: 0.4815, Photometric Error: 0.4975
Iteration 67: Reprojection Error: 0.4861, Photometric Error: 0.4967
Iteration 68: Reprojection Error: 0.4858, Photometric Error: 0.5048
Iteration 69: Reprojection Error: 0.4872, Photometric Error: 0.5006
Iteration 70: Reprojection Error: 0.4826, Photometric Error: 0.4957
Iteration 71: Reprojection Error: 0.4806, Photometric Error: 0.503
Iteration 72: Reprojection Error: 0.487, Photometric Error: 0.5
Iteration 73: Reprojection Error: 0.4872, Photometric Error: 0.4977
Iteration 74: Reprojection Error: 0.4852, Photometric Error: 0.5002
Iteration 75: Reprojection Error: 0.4897, Photometric Error: 0.5004
Iteration 76: Reprojection Error: 0.4808, Photometric Error: 0.5036
Iteration 77: Reprojection Error: 0.4816, Photometric Error: 0.5007
Iteration 78: Reprojection Error: 0.4829, Photometric Error: 0.4998
Iteration 79: Reprojection Error: 0.4822, Photometric Error: 0.5039
Iteration 80: Reprojection Error: 0.4824, Photometric Error: 0.5016
Iteration 81: Reprojection Error: 0.4817, Photometric Error: 0.4979
Iteration 82: Reprojection Error: 0.4823, Photometric Error: 0.5043
Iteration 83: Reprojection Error: 0.4848, Photometric Error: 0.4984
Iteration 84: Reprojection Error: 0.4895, Photometric Error: 0.5012
Iteration 85: Reprojection Error: 0.4865, Photometric Error: 0.4971
Iteration 86: Reprojection Error: 0.4877, Photometric Error: 0.4952
Iteration 87: Reprojection Error: 0.4847, Photometric Error: 0.4968
Iteration 88: Reprojection Error: 0.4863, Photometric Error: 0.4983
Iteration 89: Reprojection Error: 0.4802, Photometric Error: 0.4962
Iteration 90: Reprojection Error: 0.485, Photometric Error: 0.5038
Iteration 91: Reprojection Error: 0.4874, Photometric Error: 0.5009
Iteration 92: Reprojection Error: 0.4811, Photometric Error: 0.5006
Iteration 93: Reprojection Error: 0.4891, Photometric Error: 0.5021
Iteration 94: Reprojection Error: 0.4889, Photometric Error: 0.4977
Iteration 95: Reprojection Error: 0.4894, Photometric Error: 0.4969
Iteration 96: Reprojection Error: 0.486, Photometric Error: 0.5008
Iteration 97: Reprojection Error: 0.488, Photometric Error: 0.5019
Iteration 98: Reprojection Error: 0.4879, Photometric Error: 0.5016
Iteration 99: Reprojection Error: 0.4835, Photometric Error: 0.4977
Iteration 100: Reprojection Error: 0.4824, Photometric Error: 0.5037
Mean Reprojection Error: 0.4851
Mean Photometric Error: 0.5002

Frame 4
Iteration 1: Reprojection Error: 0.481, Photometric Error: 0.4971
Iteration 2: Reprojection Error: 0.4816, Photometric Error: 0.5
Iteration 3: Reprojection Error: 0.4833, Photometric Error: 0.5001
Iteration 4: Reprojection Error: 0.4821, Photometric Error: 0.5037
Iteration 5: Reprojection Error: 0.4891, Photometric Error: 0.5023
Iteration 6: Reprojection Error: 0.4813, Photometric Error: 0.5036
Iteration 7: Reprojection Error: 0.4829, Photometric Error: 0.4975
Iteration 8: Reprojection Error: 0.4849, Photometric Error: 0.4971
